id,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d
249699,0,Aug-89,0,0,0,3,0,507,3.50%,20,f,0,0,14565.87,2194.05,11547.98,2630.8,0,387,4,2009-12-01,644.71,,May-10
249840,0,Nov-96,1,0,0,2,0,0,0%,6,f,0,0,7041.983574,6520.36,6000,1041.98,0,0,0,2011-02-01,206.81,,Feb-11
249942,0,Jan-99,0,35,0,9,0,4760,60.30%,12,f,0,0,5895.487459,4834.92,5000,895.49,0,0,0,2011-02-01,190.22,,Feb-11
249955,0,May-02,2,0,0,24,0,25160,32.80%,34,f,0,0,18593.47,2351.73,13259.42,4718.14,86,530,6,2009-12-01,856.63,,May-10
249972,0,Nov-98,1,0,0,6,0,10837,83.40%,10,f,0,0,5895.54,1173.2,4581.64,1304.18,0,10,2,2009-08-01,327.53,,May-16
249999,0,Oct-91,3,0,0,6,0,90335,53.50%,36,f,0,0,11281.06877,3184,9999.99,1281.08,0,0,0,2011-02-01,319.6,,Feb-11
250422,0,Jun-89,0,29,0,8,0,4010,8.10%,17,f,0,0,4095.469038,2610.92,4000,95.47,0,0,0,2008-05-01,3839.12,,Jan-08
250699,0,Dec-94,2,52,29,6,1,3389,47.10%,10,f,0,0,6031.094479,4751.43,5000,1031.09,0,0,0,2011-02-01,187.01,,May-16
250951,0,Jul-91,0,0,0,11,0,39702,84.50%,18,f,0,0,18062.05344,5007.38,15250,2812.06,0,0,0,2011-02-01,506.6,,Feb-11
251142,0,Oct-98,2,81,0,11,0,653,3.20%,24,f,0,0,19589.91857,4091.14,16999.99,2589.93,0,0,0,2011-02-01,545.76,,Feb-11
251214,0,Jul-90,1,0,0,5,0,5274,45.90%,12,f,0,0,6040.16,3624.13,6000,40.16,0,0,0,2008-03-01,6040.38,,Jan-08
251663,0,Dec-00,3,48,0,19,0,11788,24.70%,32,f,0,0,2827.31758,2542,2725,102.32,0,0,0,2008-06-01,2558.32,,Feb-08
251682,0,Apr-91,0,0,0,6,0,122,3.70%,8,f,0,0,3353.0359,3098.75,3000,353.04,0,0,0,2011-02-01,102.91,,Sep-13
251789,0,Mar-86,2,26,0,8,0,22122,78.70%,13,f,0,0,11349.69093,8824.38,10000,1349.69,0,0,0,2009-02-01,7517.48,,Feb-09
251996,0,Nov-01,0,0,0,5,0,103,1.50%,5,f,0,0,5613.985776,4304.67,4999.99,613.99,0,0,0,2011-02-01,176.71,,Feb-11
252482,0,May-84,1,41,108,15,1,8866,24.30%,31,f,0,0,12135.63573,3258.64,10800,1335.64,0,0,0,2009-10-01,5541.74,,Nov-13
252729,1,Oct-91,1,23,0,12,0,4929,33.50%,16,f,0,0,17765.98751,2309.73,14999.99,2766,0,0,0,2011-02-01,497.68,,Nov-13
252973,0,Jul-03,0,0,0,3,0,11794,59.30%,9,f,0,0,2863.907822,1661.07,2500,363.91,0,0,0,2010-06-01,5.82,,Jun-10
253020,0,Oct-93,2,70,100,7,1,462,11.30%,15,f,0,0,18264.7807,4210.3,15075,3189.78,0,0,0,2011-02-01,513.09,,Feb-11
253085,0,Jun-99,0,43,129,10,1,5855,54.70%,23,f,0,0,17293.35,1962.1,13351.85,3732.14,0,209,2,2010-07-01,608.58,,Nov-15
253222,0,Apr-97,0,0,0,6,0,6688,39.10%,19,f,0,0,23259.40462,7844.07,20000,3259.41,0,0,0,2011-02-01,656.05,,Sep-15
253227,0,Sep-00,0,0,0,8,0,12220,84.90%,8,f,0,0,900.4925062,870.48,750,150.49,0,0,0,2011-02-01,27.29,,Aug-15
253425,0,Oct-01,1,0,0,8,0,8736,45.70%,14,f,0,0,6630.163712,2099.58,6000,630.16,0,0,0,2009-04-01,4090.06,,May-09
253427,0,Jan-98,0,25,0,2,0,170,34%,4,f,0,0,18257.19163,2556.01,15000,3257.19,0,0,0,2011-02-01,516.11,,Feb-11
253601,0,Mar-01,0,0,0,10,0,15923,90.50%,18,f,0,0,19736.63951,3885.65,16000,3736.64,0,0,0,2011-02-01,565.57,,Feb-11
253727,1,Jan-05,0,23,0,5,0,0,0%,6,f,0,0,5095.746951,1783.52,4500,595.75,0,0,0,2010-09-01,14.96,,Sep-10
253766,1,Dec-95,2,16,0,2,0,1340,53.60%,16,f,0,0,16778.59,919.26,9552.88,2705.65,79,4441,1554,2011-01-01,50.19,,Apr-16
253973,1,Nov-96,0,11,0,7,0,8575,70.30%,24,f,0,0,11791.05254,1896.55,10000,1791.05,0,0,0,2011-03-01,336.72,,May-16
253987,0,Oct-03,1,0,0,12,0,21498,42.40%,16,f,0,0,3498.140851,3119.18,3000,498.14,0,0,0,2010-06-01,28.48,,May-16
254201,4,Jul-85,1,9,0,12,0,32406,91.80%,25,f,0,0,21161.21375,5321.42,17000,4161.21,0,0,0,2011-02-01,604.55,,Jun-14
254250,0,May-96,2,0,0,9,0,7902,17%,18,f,0,0,4750.92,3555.72,3975,775.92,0,0,0,2011-02-01,131.97,,Nov-13
254378,0,Dec-92,3,0,0,16,0,46789,66.70%,27,f,0,0,3301.8,732.3,2435.78,866.02,0,0,0,2008-12-01,330.53,,Jan-09
254533,0,Jan-94,1,0,0,6,0,7897,47.90%,9,f,0,0,9026.384772,5077.34,7600,1426.38,0,0,0,2010-05-01,40.86,,May-10
254762,0,Mar-95,2,0,0,13,0,6422,14.50%,30,f,0,0,7713.733168,2946.24,7200,513.73,0,0,0,2009-01-01,2347.25,,May-16
254979,0,Jul-86,0,0,0,3,0,1467,9.20%,13,f,0,0,11327.92778,3058.54,10000,1296.59,31,0,0,2011-01-01,685.85,,Feb-11
255150,0,Oct-02,0,0,0,10,0,16694,33.10%,17,f,0,0,29746.89255,5546.8,24999.99,4746.9,0,0,0,2011-02-01,843.17,,Feb-11
255171,0,Oct-01,0,0,0,8,0,1698,7.90%,14,f,0,0,5630.277322,5517.67,5000,630.28,0,0,0,2010-11-01,12.72,,Feb-16
255845,0,Feb-99,0,0,0,10,0,8801,72.70%,15,f,0,0,11473.92089,2526.52,9600,1873.93,0,0,0,2011-02-01,318.72,,Feb-11
255888,0,Dec-00,0,0,0,11,0,5500,28.20%,22,f,0,0,6117.122634,3739.85,5275,842.12,0,0,0,2010-08-01,458.47,,Sep-10
256019,0,Oct-98,3,0,0,6,0,3282,32.60%,11,f,0,0,13361.99097,5124.02,11800,1561.99,0,0,0,2010-07-01,2915.47,,Aug-10
256021,0,Apr-02,3,0,0,17,0,23908,62.80%,29,f,0,0,5102.54,585.44,2875.19,1253.98,0,973,10,2008-10-01,28.02,,Jun-09
256365,0,Jul-03,0,0,0,5,0,6088,8.30%,8,f,0,0,8149,243.3,6161.57,1987.43,0,0,0,2009-01-01,815.04,,May-16
256406,0,Sep-03,2,0,0,5,0,2217,28.40%,5,f,0,0,11467.4452,2319.56,11000,467.45,0,0,0,2008-07-01,10033.69,,Jul-09
256450,0,Oct-84,1,0,0,10,0,22247,93.10%,16,f,0,0,7693.600936,5845.93,6350,1343.6,0,0,0,2011-03-01,222.17,,May-16
256458,0,Oct-96,0,69,0,10,0,14555,77%,15,f,0,0,3585.6,2569.68,3000,585.6,0,0,0,2011-03-01,99.6,,Feb-11
256488,0,Jun-97,3,0,0,14,0,15491,25.40%,26,f,0,0,14750.08694,5879.4,12799.99,1950.09,0,0,0,2011-03-01,411.52,,Feb-15
256704,0,May-89,0,49,0,10,0,24299,58.60%,25,f,0,0,5768.7,2117.56,3863.15,1905.55,0,0,0,2009-11-01,428.38,,May-16
256991,0,Nov-89,0,41,0,13,0,44543,86.80%,42,f,0,0,9624.6,3815.28,6550.05,3074.55,0,0,0,2009-08-01,535.02,,May-16
257019,0,Dec-99,0,0,0,4,0,3735,21.50%,6,f,0,0,5718.182591,3688.23,5000,718.18,0,0,0,2010-04-01,1706.22,,May-10
257223,0,Nov-03,1,0,0,6,0,2352,27.30%,10,f,0,0,4372.208137,2705.31,4000,372.21,0,0,0,2009-03-01,2825.89,,Mar-09
257346,0,Sep-00,0,0,0,10,0,7607,46.70%,23,f,0,0,11376.62802,4948.85,10000,1376.63,0,0,0,2009-06-01,6358.53,,Jun-09
257612,0,Jul-00,0,0,0,10,0,12303,59.70%,11,f,0,0,10205.90808,3572.07,9000,1175.91,30,0,0,2009-10-01,51.73,,Feb-14
258521,0,Dec-04,0,0,0,9,0,5824,44.70%,9,f,0,0,8423.18,5071.77,7200,1223.18,0,0,0,2011-03-01,224.58,,Feb-11
258603,1,Mar-99,1,14,0,5,0,5071,78%,7,f,0,0,11885.31,1899.51,8903.51,2703.9,0,278,3,2010-01-01,504.84,,Jul-10
258644,0,Dec-01,0,0,0,7,0,24,0.30%,8,f,0,0,17523.3185,6655.98,14999.99,2523.32,0,0,0,2011-03-01,488.96,,Feb-11
258652,0,May-99,0,42,0,14,0,16616,66.70%,23,f,0,0,13490.73,787.06,12000,1490.73,0,0,0,2009-05-01,7913.27,,May-09
258717,0,Apr-98,1,0,0,20,0,31566,32.30%,29,f,0,0,8837.67,579.11,6095.77,2060.18,34,648,7,2009-04-01,135.74,,Aug-09
258828,0,May-98,0,68,0,3,0,4110,91.30%,13,f,0,0,24124.5992,1819.81,20000,4124.6,0,0,0,2011-03-01,678.78,,May-16
258870,0,Jul-99,1,0,0,7,0,16738,77.90%,10,f,0,0,18312.08883,3347.69,16000,2312.09,0,0,0,2010-01-01,7362.64,,Dec-09
259032,0,Mar-02,0,0,0,6,0,54392,0%,8,f,0,0,28939.13354,3525.37,24999.99,3939.14,0,0,0,2011-03-01,808.99,,Feb-11
259106,0,Feb-90,0,0,0,5,0,46427,98.40%,14,f,0,0,3518.917698,2668.51,3000,518.92,0,0,0,2010-10-01,22.8,,Oct-10
259414,0,Aug-96,1,0,0,3,0,10944,82.30%,4,f,0,0,4878.86,2362.1,3975,903.86,0,0,0,2011-03-01,111.64,,Mar-11
259505,0,Dec-96,0,49,0,8,0,16805,64.10%,22,f,0,0,24342.94676,2549.32,20000,4342.95,0,0,0,2011-03-01,682.24,,Feb-11
259595,0,Oct-00,0,0,0,5,0,9255,63%,13,f,0,0,11575.63529,3199.18,9999.99,1575.64,0,0,0,2011-03-01,327.73,,Feb-11
259945,0,Dec-96,1,0,0,8,0,16194,39.80%,12,f,0,0,23473.06549,2806.93,20000,3473.07,0,0,0,2011-03-01,656.11,,Apr-16
259956,0,Apr-96,3,0,0,10,0,4643,5.80%,20,f,0,0,24571.63184,1100.71,24000,571.63,0,0,0,2008-05-01,23028.66,,Feb-08
259968,0,Nov-96,2,0,0,8,0,3808,31%,10,f,0,0,11379.35395,2332.85,10000,1379.35,0,0,0,2011-01-01,944.7,,Dec-10
260049,0,May-98,1,61,0,21,0,9080,63.90%,34,f,0,0,18613.42744,3026.63,15000,3587.61,26,0,0,2011-03-01,518.82,,May-16
260113,0,Sep-03,0,0,0,7,0,4551,25.30%,10,f,0,0,10513.97555,6536.43,9000,1513.98,0,0,0,2011-03-01,295.97,,Feb-11
260277,0,Aug-97,2,0,0,4,0,11927,45.50%,12,f,0,0,11898.7228,3113.37,10000,1898.72,0,0,0,2011-03-01,336.77,,Feb-11
260324,1,Mar-93,2,21,0,4,0,5261,73.10%,6,f,0,0,10298.94,2742.89,8026.81,2143.49,0,129,26,2010-09-01,339.6,,Feb-11
260368,0,Jan-93,1,26,0,5,0,1139,27.10%,37,f,0,0,3073.921317,2997.06,3000,73.92,0,0,0,2008-10-01,621.14,,May-10
260597,0,May-00,1,0,0,7,0,5280,40.60%,8,f,0,0,6945.386576,3254.97,6000,945.39,0,0,0,2011-03-01,198.84,,Jun-12
260801,0,Nov-00,3,0,0,13,0,13607,63.30%,18,f,0,0,11362.73603,2926,10000,1362.74,0,0,0,2010-04-01,3681.47,,Apr-10
260928,0,Jun-96,0,0,0,7,0,11134,70.90%,7,f,0,0,14178.3,3949.81,12000,2178.3,0,0,0,2010-11-01,36.42,,Oct-10
261281,0,Dec-99,3,0,0,16,0,23623,45.70%,31,f,0,0,11843.99797,3069.57,10000,1844,0,0,0,2011-03-01,333.15,,May-11
261382,1,Feb-96,0,22,0,4,0,9711,71.40%,12,f,0,0,11049.85748,1366.69,9500,1549.86,0,0,0,2010-06-01,13.41,,Feb-13
261456,1,Feb-96,0,17,0,2,0,2456,23.40%,10,f,0,0,3384.329118,3074.1,3000,384.33,0,0,0,2011-03-01,103.04,,Dec-15
261972,0,Jan-97,2,0,0,9,0,11969,88%,12,f,0,0,6716.99,1978.49,4758.84,1718.45,4,235,3,2010-03-01,4.56,,Mar-10
262041,0,Nov-95,0,0,0,13,0,32421,55%,42,f,0,0,6383.566029,2979.06,6000,383.57,0,0,0,2008-12-01,4847.67,,Jul-13
262113,0,Jul-00,3,0,0,9,0,1348,5.20%,10,f,0,0,6573.906462,6233.88,5800,773.91,0,0,0,2011-03-01,205.53,,Feb-11
262215,0,Nov-96,1,0,0,19,0,26255,74.30%,28,f,0,0,25595.0472,4785.31,19999.99,5595.06,0,0,0,2011-03-01,734.93,,May-16
262563,0,Nov-93,1,0,0,12,0,20838,62.60%,28,f,0,0,9152.1,1553.04,7175.71,1976.39,0,0,0,2009-09-01,508.59,,May-16
262618,0,Feb-98,1,55,0,5,0,11188,56%,20,f,0,0,16449.77723,4090.85,14275,2174.78,0,0,0,2011-03-01,457.88,,May-16
262669,0,Mar-85,0,0,0,4,0,0,0%,9,f,0,0,11274.87841,2170.43,10000,1274.88,0,0,0,2011-01-01,940.13,,May-16
262961,0,Jul-03,2,0,0,2,0,167,3.30%,4,f,0,0,947.3765785,921.06,900,47.38,0,0,0,2008-11-01,748.4,,Oct-08
263180,0,Mar-02,0,0,0,16,0,10997,75.30%,17,f,0,0,11898.71949,3091.96,10000,1898.72,0,0,0,2011-03-01,338.66,,Sep-15
263677,0,Dec-98,0,62,0,5,0,2308,46.20%,25,f,0,0,1104.124048,883.3,1000,104.12,0,0,0,2009-06-01,654.25,,Oct-11
263697,0,Mar-99,1,0,0,7,0,15506,95.70%,9,f,0,0,7165.25,1358.66,5032.9,1706.7,0,426,4,2009-05-01,481.4,,Dec-09
263741,0,May-99,2,0,0,7,0,7720,63.70%,8,f,0,0,9475.196882,2812.95,8000,1475.2,0,0,0,2011-03-01,269.56,,Mar-11
263906,0,Jul-96,0,65,92,10,1,11973,70.80%,20,f,0,0,5868.294364,2015.63,5000,868.3,0,0,0,2011-03-01,167.74,,Mar-11
264003,0,Jul-02,0,0,0,14,0,142,0.60%,14,f,0,0,23756.46018,3252.37,21000,2756.46,0,0,0,2010-02-01,11.27,,Feb-10
264267,0,Aug-95,1,0,0,22,0,3050,2.90%,49,f,0,0,9353.76,823.49,7125.16,1874.32,0,354,4,2009-11-01,582.44,,Apr-10
264499,0,Feb-94,1,0,0,10,0,14453,45.50%,24,f,0,0,17775.45801,3888.35,15000,2775.46,0,0,0,2011-09-01,9.11,,Sep-11
264630,0,Feb-00,2,0,0,3,0,7842,43.80%,4,f,0,0,6535.58453,2071.55,5600,920.58,15,0,0,2011-07-01,172.84,,Jun-11
264754,0,Jan-00,1,0,0,13,0,5762,43.30%,13,f,0,0,1635.28,555.65,1108.15,351.65,0,175,2,2008-12-01,162.26,,Oct-09
264792,0,Dec-96,0,0,0,6,0,2339,44.10%,20,f,0,0,11386.14201,2476.6,10000,1386.14,0,0,0,2011-03-01,318.7,,Jun-12
264886,0,Sep-01,0,0,0,14,0,17436,93.20%,20,f,0,0,13509.34777,2565.77,11000,2509.35,0,0,0,2011-03-01,380.46,,Apr-16
264923,0,Jun-86,1,0,0,21,0,11648,14.80%,46,f,0,0,8702.38,925.86,6948.07,1730.2,24,0,0,2009-09-01,482.32,,May-16
265007,0,Feb-00,1,42,0,8,0,8731,56.70%,13,f,0,0,8680.25,1450.32,5494.62,2465.52,99,621,6,2009-03-01,663.47,,Nov-09
265076,0,Apr-98,0,49,0,9,0,22210,98.30%,20,f,0,0,6251.188137,3518.42,5000,1251.19,0,0,0,2011-03-01,190.38,,Mar-11
265097,0,Oct-01,0,50,0,6,0,6496,40.10%,12,f,0,0,7970.457926,4344.41,7000,970.46,0,0,0,2011-03-01,225.15,,Mar-11
265115,0,Dec-03,2,0,0,5,0,3041,84.50%,7,f,0,0,3598.6,585.9,2698.47,900.13,0,0,0,2009-01-01,360.29,,May-16
265117,0,Nov-04,3,0,0,4,0,2000,46.50%,4,f,0,0,10284.70929,4782.41,10000,284.71,0,0,0,2008-06-01,9624.64,,Feb-08
265521,1,Dec-93,3,14,0,11,0,3717,16.10%,32,f,0,0,6517.47,925.86,5104.59,1412.88,0,0,0,2010-03-01,171.86,,May-16
265613,0,Aug-95,0,61,0,11,0,34841,89.60%,25,f,0,0,15104.23412,2975.28,12000,3104.23,0,0,0,2010-12-01,1657.15,,Feb-14
265836,0,Dec-96,1,0,0,12,0,5257,32.90%,16,f,0,0,6751.87,1277.62,5630.83,1076.04,45,0,0,2010-12-01,179.86,,May-16
265904,0,Dec-00,0,24,0,18,0,15193,33.40%,29,f,0,0,18241.83912,2052.21,16000,2241.84,0,0,0,2009-05-01,11118.66,,Apr-09
266047,0,Aug-00,2,44,53,2,1,3245,54.10%,6,f,0,0,11836.91226,1302.06,10000,1836.91,0,0,0,2011-01-01,1209.28,,Nov-12
266130,0,Oct-02,2,0,0,14,0,14694,43.10%,18,f,0,0,15697.87,2100.51,12789.59,2908.28,0,0,0,2010-11-01,490.29,,Apr-16
266179,0,Jun-96,3,55,0,3,0,438,0.80%,19,f,0,0,7989.945253,2358.15,7200,789.95,0,0,0,2010-02-01,3030.82,,Feb-10
266282,0,Feb-90,0,0,0,8,0,38605,67.70%,35,f,0,0,9149.105025,1543.91,8000,1149.11,0,0,0,2010-05-01,2720.94,,May-10
266327,0,Nov-04,1,0,0,8,0,6611,49.10%,13,f,0,0,3424.580243,3366.04,2925,499.58,0,0,0,2010-11-01,476.98,,May-11
266544,0,Oct-96,1,58,0,9,0,5723,52%,17,f,0,0,9244.542981,4217.82,8000,1244.54,0,0,0,2009-08-01,1964.34,,Aug-09
266798,0,Jun-73,0,0,0,20,0,8366,7.10%,36,f,0,0,5640.513454,3521.46,5000,640.51,0,0,0,2011-03-01,166.94,,Mar-11
266963,0,Jan-01,0,0,0,4,0,7583,80.70%,4,f,0,0,7374.76,2068.95,5460.6,1683.05,0,231,3,2009-12-01,387.43,,May-10
266989,0,Nov-02,1,0,0,4,0,4524,94.20%,8,f,0,0,6902.129457,1351.68,6000,902.13,0,0,0,2010-05-01,2.48,,May-16
267477,0,Feb-98,1,0,39,7,1,3596,25.10%,12,f,0,0,9303.757586,4687.42,8000,1303.76,0,0,0,2011-03-01,272.21,,May-16
267516,3,Jan-94,0,20,0,8,0,12704,54.10%,12,f,0,0,16457.82,2948.35,10313.8,4626.48,0,1518,531,2009-08-01,879.92,,Apr-16
267686,0,Nov-93,0,0,0,9,0,16724,41.70%,11,f,0,0,5083.615409,4813.21,4700,383.62,0,0,0,2009-03-01,3429.75,,Mar-09
267736,0,Jan-94,2,0,0,7,0,311,0%,16,f,0,0,23046.93833,6200.08,19999.99,3046.94,0,0,0,2011-03-01,641.5,,Mar-11
267976,0,Apr-95,1,0,0,9,0,19771,92.40%,30,f,0,0,5053.88,1111.88,5000,53.88,0,0,0,2008-04-01,5054.17,,Jan-10
268156,0,Nov-98,0,61,0,7,0,10826,41.50%,21,f,0,0,21406.18106,3983.93,18000,3406.18,0,0,0,2012-04-01,1052.84,,Apr-12
268379,0,Sep-98,1,0,0,8,0,281,1.70%,12,f,0,0,21583.75371,1807.64,20000,1583.75,0,0,0,2009-04-01,3877.95,,Apr-09
268476,0,Jan-99,1,26,0,7,0,4289,66%,18,f,0,0,22822.30302,5049.44,20000,2822.3,0,0,0,2009-04-01,14496.11,,Dec-15
268502,0,Dec-95,0,41,0,7,0,21364,86.50%,30,f,0,0,5653.2,370.44,3971.15,1682.05,0,0,0,2008-10-01,807.74,,May-16
268516,0,Aug-90,1,0,0,17,0,22627,27.30%,30,f,0,0,18521.03491,4638.42,16000,2521.04,0,0,0,2011-03-01,521.21,,Mar-11
268549,0,May-99,1,0,0,15,0,11258,71.70%,19,f,0,0,14802.45826,4458.07,12000,2802.46,0,0,0,2011-03-01,426.35,,Mar-11
268675,0,May-99,2,61,0,4,0,0,0%,15,f,0,0,13476.79531,2527.01,12000,1476.8,0,0,0,2009-10-01,3936.64,,May-16
268761,0,Jan-04,0,0,0,8,0,26996,66.80%,9,f,0,0,9517.943042,5632.76,7749.99,1767.95,0,0,0,2011-03-01,277.88,,Apr-15
268855,0,Mar-97,2,0,0,7,0,3834,33.30%,12,f,0,0,2410.4,509.4,1830.23,580.17,0,0,0,2008-08-01,482.32,,May-16
269127,0,Jun-93,2,62,0,7,0,9416,95.10%,13,f,0,0,21946.94538,3205.41,19000,2946.95,0,0,0,2009-08-01,11633.47,,Jul-14
269256,0,Dec-98,1,0,0,11,0,25807,59.80%,27,f,0,0,10566.20658,6964.05,8800,1766.21,0,0,0,2011-03-01,305.79,,Oct-15
269289,0,Dec-95,3,35,0,8,0,16167,44.30%,27,f,0,0,11340.23973,6140.88,10000,1340.24,0,0,0,2010-10-01,1773.04,,Jan-11
269571,0,Oct-00,0,0,61,10,1,12678,43.60%,14,f,0,0,12978.25881,2569.33,11000,1978.26,0,0,0,2010-11-01,8.05,,Nov-10
269818,0,Aug-04,1,0,0,7,0,8747,51.80%,11,f,0,0,10145.92323,4406.04,8450,1695.93,0,0,0,2011-03-01,293.01,,Jan-13
270002,0,May-04,1,0,0,8,0,5694,17.70%,15,f,0,0,4107.36,82.8,3050.3,1057.06,0,0,0,2008-09-01,684.64,,May-16
270302,1,Jul-95,3,13,0,9,0,12008,54.20%,12,f,0,0,12171.47571,4080.89,10000,2171.48,0,0,0,2011-03-01,348.1,,Mar-11
270343,0,Jul-95,0,54,0,7,0,14129,84.10%,24,f,0,0,10039.68048,4641.36,8400,1639.68,0,0,0,2011-03-01,278.88,,Mar-11
270351,0,Oct-99,1,0,0,13,0,15553,20%,19,f,0,0,17523.31742,3719.03,15000,2523.32,0,0,0,2011-03-01,491.12,,Apr-11
270400,0,May-83,1,34,102,16,1,26966,70.20%,26,f,0,0,10756.8,3615.48,9000,1756.8,0,0,0,2011-03-01,298.8,,Mar-16
270466,0,Mar-96,2,59,0,10,0,2388,48.70%,22,f,0,0,11872.92003,1721.57,10000,1872.92,0,0,0,2010-11-01,1629.82,,Nov-10
270568,0,Aug-04,1,0,0,4,0,11698,78.50%,5,f,0,0,7215.590722,2989.32,7000,215.59,0,0,0,2008-06-01,6747.89,,Jun-13
270712,0,Oct-02,3,0,0,13,0,5570,25.40%,33,f,0,0,7895.848431,2447.74,7500,395.85,0,0,0,2008-10-01,6450.74,,Apr-11
270860,0,Dec-95,0,0,0,12,0,4641,33.10%,17,f,0,0,8066.509909,3610.78,7000,1066.51,0,0,0,2011-03-01,225.73,,Nov-13
271004,0,Nov-00,2,0,0,11,0,15774,44.80%,18,f,0,0,13086.7672,3244.44,12000,1086.77,0,0,0,2009-04-01,4830.29,,Apr-09
271045,0,Nov-96,0,0,0,11,0,9288,71.40%,30,f,0,0,18181.75518,5060.65,15000,3156.4,25,0,0,2010-12-01,414.36,,Dec-10
271192,0,Dec-02,1,0,0,7,0,17488,90.60%,10,f,0,0,10391.56792,5056.46,8500,1891.57,0,0,0,2011-03-01,307.12,,Apr-13
271196,0,Dec-93,1,0,0,3,0,209,2.30%,5,f,0,0,14734.59283,6432.22,13000,1734.59,0,0,0,2011-03-01,441.2,,Mar-11
271356,0,Jun-92,0,0,0,14,0,15049,71.30%,26,f,0,0,8026.805966,3220.29,6625,1401.81,0,0,0,2011-03-01,228.33,,Sep-15
271434,0,Feb-96,1,0,0,13,0,23253,72%,16,f,0,0,13147.20592,5140.2,11000,2147.21,0,0,0,2011-03-01,365.2,,Mar-11
271652,1,May-98,1,10,0,8,0,10769,63%,20,f,0,0,21742.68232,3326.27,18000,3712.52,30,0,0,2011-04-01,8.08,,Oct-15
271792,0,May-84,1,39,0,18,0,21357,42%,29,f,0,0,30912.92786,2658.51,25000,5912.93,0,0,0,2011-04-01,219.69,,Apr-11
271900,0,Dec-98,0,0,0,17,0,29884,43.60%,27,f,0,0,11523.5911,6117.13,10000,1523.59,0,0,0,2011-03-01,322.72,,Sep-12
271927,0,May-75,0,0,0,23,0,16386,11.30%,37,f,0,0,29074.28645,6202.28,25000,4074.29,0,0,0,2011-03-01,822.15,,Apr-16
271979,0,Apr-77,0,46,0,16,0,26888,26.20%,39,f,0,0,10795.25071,3805.41,10000,795.25,0,0,0,2009-01-01,7862.78,,Jan-09
272103,0,Jan-01,0,72,0,7,0,7067,65.80%,8,f,0,0,12115.9235,4745.48,10000,2115.92,0,0,0,2011-03-01,340.83,,Mar-11
272266,0,Dec-97,0,0,0,20,0,36467,62.90%,38,f,0,0,14278.5178,7173.42,12000,2278.52,0,0,0,2011-03-01,408.73,,Mar-11
272368,1,Jun-95,0,10,0,6,0,14371,60.90%,13,f,0,0,4687.75,1896.35,2715.8,1674.24,15,283,3,2010-02-01,150.5,,Jul-10
272429,1,Oct-97,0,23,0,22,0,25870,56.10%,38,f,0,0,7860.11,1891.51,6053.22,1796.38,0,11,4,2009-07-01,491.3,,May-16
272583,0,May-96,1,24,0,13,0,1727,8.90%,27,f,0,0,14982.61665,6212.38,12650,2332.62,0,0,0,2011-03-01,425.55,,Mar-11
273165,0,Jun-96,1,25,0,12,0,28846,57.90%,24,f,0,0,9450.27,3052.95,5973.94,2928.66,0,548,6,2009-05-01,636.39,,Oct-09
273432,0,Aug-92,0,59,0,4,0,2329,39.40%,8,f,0,0,14648.60282,3552.39,12200,2448.61,0,0,0,2011-03-01,410.76,,May-14
273445,0,Nov-76,0,0,0,6,0,324,0.20%,14,f,0,0,2012.48,1811.24,2000,12.48,0,0,0,2008-04-01,2012.6,,May-10
273535,0,Oct-91,0,55,0,9,0,20845,47.70%,33,f,0,0,7237.372196,5865.98,5999.99,1237.38,0,0,0,2011-03-01,215.45,,Oct-15
273608,0,Sep-01,0,0,0,12,0,12569,46.20%,17,f,0,0,12041.08,2382.59,9437.08,2347.64,0,256,3,2010-03-01,491.3,,Aug-10
274375,0,Dec-99,0,0,0,8,0,9697,58%,10,f,0,0,11793.27039,5660.51,10000,1793.27,0,0,0,2011-04-01,262.04,,Apr-11
274763,0,Sep-01,2,28,0,11,0,2952,30.10%,15,f,0,0,11301.32473,3729.44,10000,1301.32,0,0,0,2010-02-01,1430.25,,Apr-16
274823,0,Aug-88,0,0,0,9,0,13427,82.90%,15,f,0,0,6455.09877,4160.25,5500,955.1,0,0,0,2011-03-01,188.73,,May-16
275098,0,Sep-01,1,0,31,7,1,6045,34.90%,12,f,0,0,4665.78,1029.77,3334.11,1331.67,0,0,0,2008-10-01,667.06,,May-16
275339,0,Dec-95,1,0,0,15,0,18913,34.10%,26,f,0,0,23313.93114,2331.4,22000,1313.93,0,0,0,2008-10-01,18991.76,,Sep-08
275605,5,Jan-88,0,8,105,29,1,18593,35%,46,f,0,0,14605.76887,4491,12000,2605.77,0,0,0,2011-03-01,418.21,,Apr-16
275790,0,Nov-93,1,0,0,7,0,0,0%,12,f,0,0,11268.78876,9570.21,9999.99,1268.79,0,0,0,2011-01-01,31.37,,Jan-11
275880,0,Feb-94,0,0,0,4,0,13207,77.70%,13,f,0,0,14750.08151,5271.95,12800,1950.08,0,0,0,2011-03-01,411.12,,Mar-11
